Datum,Weihnachtsmarkt,Ferien,Ware_1,Ware_2,Ware_3,Ware_4,Ware_5,Ware_6,Gesamtumsatz,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Feiertag,vor_feiertag,nach_feiertag,Wochentag_2,Wochentag_3,Wochentag_4,Wochentag_5,Wochentag_6,Wochentag_7,Wochentag_1,Monat_7,Monat_8,Monat_9,Monat_10,Monat_11,Monat_12,Monat_1,Monat_2,Monat_3,Monat_4,Monat_5,Monat_6,Temperaturklassen_normal,Temperaturklassen_warm,Temperaturklassen_kalt,Temperaturklassen_NA
2013-10-18,0,1,111.2336982,321.7099003,154.0604138,63.04057901,295.0768563,59.17103268,1004.29248029,NA,1,9.075,9,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2013-10-19,0,0,121.5908605,379.7774092,218.4038049,186.5376384,281.5592137,50.52195874,1238.39088544,NA,7,9.45,9,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2013-10-20,0,0,70.14198553,437.6611138,184.7386888,74.32383607,229.5169101,84.16537771,1080.54791201,NA,7,15.1875,8,21,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2013-10-21,0,0,122.9878682,312.3904583,158.6000601,74.73589867,187.5627776,119.1527333,975.42979617,NA,7,14.2625,8,61,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2013-10-22,0,0,111.9270887,367.7316286,124.3498353,48.10840839,255.7936138,82.89572322,990.80629801,NA,2,17.6375,7,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2013-10-23,0,0,125.81601620000001,339.1910267,127.2062318,85.51714516,271.192325,78.92614292,1027.84888778,NA,6,17.675,9,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2013-10-24,0,0,123.1634064,347.1473397,156.2313327,91.3424293,246.1754693,82.10465133,1046.16462873,NA,5,12.6875,12,61,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2013-10-25,0,0,113.6618586,331.5319225,160.5910576,60.83492489,262.4797418,83.51488477,1012.61439016,NA,7,11.8875,7,61,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2013-10-26,0,0,161.6788053,403.1763803,189.2422023,128.4730763,260.8129435,89.46403275,1232.84744045,NA,5,16.775,10,21,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2013-10-27,0,0,102.3551958,541.8679245,190.7127371,74.29464617,292.4524596,40.46524884,1242.14821201,NA,6,14.9875,16,65,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2013-10-28,0,0,129.4821927,358.4739089,133.3361398,64.028694,196.8418692,38.68555099,920.84835559,NA,7,14.3625,29,63,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2013-10-29,0,0,112.2858939,343.3825546,140.4857388,67.2858928,194.0503589,148.2023921,1005.6928311,NA,7,10.775,17,63,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2013-10-30,0,0,121.506077,315.5218198,130.0664092,65.31541821,295.2668933,113.8645016,1041.54111911,NA,6,10.4375,10,61,NA,1,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2013-10-31,0,0,133.7235413,297.2511418,131.8880042,63.02324727,242.1528597,60.99348063,929.0322749,NA,5,11.1625,13,21,1,NA,NA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2013-11-01,0,0,100.1821605,336.0181779,131.5954623,176.5221241,273.3702783,26.15830615,1043.84650925,NA,8,10.625,9,63,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2013-11-02,0,0,149.172348,433.4114755,196.1559913,76.17066349,225.6609268,79.68408246,1160.25548755,NA,8,8.8875,3,63,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013-11-03,0,0,97.453274,549.6200478,170.0329635,49.0155894,250.8345703,42.22480539,1159.18125039,NA,6,10.7,15,21,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2013-11-04,0,0,137.8642604,269.3860561,127.2683298,65.84426791,243.4806889,31.64430892,875.48791203,NA,7,6.8375,7,63,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013-11-05,0,0,103.7002673,247.5016839,103.8870442,57.53830422,189.3163399,27.33256879,729.27620831,NA,4,8.9,12,61,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013-11-06,0,0,109.0970011,273.95222,79.08898616,51.49258406,193.0376444,31.59811293,738.26654865,NA,4,8.1375,12,63,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013-11-07,0,0,118.4706033,276.6709842,122.7454306,49.42237752,225.6840714,18.48399272,811.47745974,NA,6,9.5,10,61,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013-11-08,0,0,132.7962442,270.9351845,101.7718898,177.0875842,208.9318841,40.22331161,931.74609841,NA,3,9.325,9,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013-11-09,0,0,99.93179595,391.2574305,136.2876451,49.8879972,221.2317627,54.47857506,953.07520651,NA,5,7.7,16,63,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013-11-10,0,0,108.5616603,554.3588489,190.9639005,54.99782722,338.8937232,36.92826444,1284.70422456,NA,2,6.9875,12,63,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013-11-11,0,0,124.5804856,277.9109099,120.1626417,78.11319983,242.681615,36.01214441,879.46099644,NA,2,8.3125,5,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013-11-12,0,0,111.9708705,257.3064981,107.2532067,58.39134118,196.4578889,23.46807067,754.84787605,NA,7,5.9375,9,61,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013-11-13,0,0,78.03824834,253.6795168,119.8677485,57.77294018,243.067077,51.49815252,803.92368334,NA,1,8.8,12,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013-11-14,0,0,121.1802197,252.6723012,69.83613055,91.89965348,209.0511902,34.18990921,778.82940434,NA,5,6.9375,9,21,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013-11-15,0,0,122.7692977,261.6315791,93.67948694,175.1283578,210.424923,31.81391362,895.44755816,NA,7,6.45,6,21,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013-11-16,0,0,126.7933974,388.4567327,137.1516431,92.52288067,261.7551812,56.27092881,1062.95076388,NA,8,8.875,12,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013-11-17,0,0,74.39451859,585.3606335,219.2306077,57.5784741,434.5146843,28.28409449,1399.36301268,NA,2,8.8875,8,0,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013-11-18,0,0,129.1090326,271.3880045,91.01250105,78.19368523,211.4124608,43.97946067,825.09514485,NA,7,6.65,5,63,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013-11-19,0,0,106.9061186,256.0593239,82.94222219,101.6374793,175.2433353,20.29422053,743.08269982,NA,8,5.8375,8,61,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013-11-20,0,0,124.3246124,254.568609,97.78928123,83.77873524,189.0932451,35.36299774,784.91748071,NA,6,3.85,6,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013-11-21,0,0,144.3599275,265.6597324,101.9039252,140.6866153,188.0072637,28.02199058,868.63945468,NA,2,3.275,8,10,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013-11-22,0,0,107.9627314,264.858352,93.07360465,73.32219534,182.2175843,12.93738284,734.37185053,NA,7,5.375,10,21,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013-11-23,0,0,96.51967668,371.9735988,174.4789669,68.56173361,208.7616011,56.13963521,976.4352123,NA,3,4.9125,6,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013-11-24,0,0,76.41200612,563.7031997,256.6425905,63.70210749,369.4262754,36.34969049,1366.2358697,NA,0,4.6,16,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013-11-25,1,0,129.8199281,243.739175,73.40333268,66.27120313,243.044424,141.2628068,897.54086971,NA,0,3.7,10,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013-11-26,1,0,123.4317032,270.0667806,102.0587746,81.36146472,246.4706582,111.8911457,935.28052702,NA,2,2.3125,6,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013-11-27,1,0,93.53214543,249.9838886,73.154092,61.39379294,199.97114439999999,90.34124991,768.37631328,NA,8,7.3125,12,61,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013-11-28,1,0,128.8424262,245.1579035,111.2549849,101.9982315,218.5749381,154.3866602,960.2151444,NA,2,8.025,18,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013-11-29,1,0,104.9664634,270.6049867,98.13539835,66.14961914,198.6437627,95.82142842,834.32165871,NA,8,5.9875,11,63,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013-11-30,1,0,104.0900387,364.5583962,113.5595361,60.8077382,184.6705593,121.676035,949.3623035,NA,7,5.525,10,20,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013-12-01,1,0,68.07622318,584.644687,192.1086488,49.72618236,251.1713654,92.54321695,1238.27032369,NA,5,8.6625,20,61,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2013-12-02,1,0,113.9314987,278.6649272,112.72951019999999,62.75265585,200.8808292,90.10186535,859.0612865,NA,0,3.0625,4,10,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2013-12-03,1,0,94.76586521,247.8266217,112.8634859,97.48251744,187.80359,108.8121019,849.55418215,NA,8,1.7125,6,28,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2013-12-04,1,0,128.9228551,267.3818982,118.5989524,37.18977833,214.9410993,149.8230454,916.85762873,NA,7,5.85,11,63,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2013-12-05,1,0,120.9746997,270.13371,114.6087448,69.9500583,190.1106469,127.7023013,893.480161,NA,7,4.4625,24,63,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2013-12-06,1,0,112.0156506,242.4296919,72.78034766,81.02491432,211.0365543,63.23832535,782.52548413,NA,6,1.7875,25,73,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2013-12-07,1,0,121.4085648,330.4051508,116.7993737,79.05723401,194.8165649,128.6564929,971.14338111,NA,5,1,11,22,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2013-12-08,1,0,36.26501696,502.371532,169.0173493,69.92950379,211.4048029,73.95341573,1062.94162068,NA,8,6.975,16,63,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2013-12-09,1,0,134.68055,224.635146,104.2260921,63.5616526,170.5249729,28.67288419,726.30129779,NA,7,9.2375,10,45,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2013-12-10,1,0,104.352035,257.9482468,112.1245684,138.6558121,149.4313428,115.9342347,878.4462398,NA,7,7.1875,8,61,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2013-12-11,1,0,85.90798192,258.730733,76.93945689,60.80765901,155.8147783,93.86569135,732.06630047,NA,7,5.025,9,10,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2013-12-12,1,0,88.20754497,246.4204866,99.20070939,175.4891831,180.750618,111.6666861,901.73522816,NA,8,2.525,8,28,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2013-12-13,1,0,85.53249353,215.1024544,66.20560032,71.72958378,181.3649993,110.982692,730.91782333,NA,7,3.5375,6,61,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2013-12-14,1,0,120.787742,327.6130788,103.1305003,111.3584441,197.8025866,161.4143016,1022.1066534,NA,7,3.0125,7,61,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2013-12-15,1,0,71.53521727,564.3350307,188.3264039,104.6731886,217.4925534,70.26278517,1216.62517904,NA,8,7.925,12,61,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2013-12-16,1,0,120.7912115,230.2858191,72.94626949,124.7643644,157.3924859,54.73946992,760.91962031,NA,8,8.775,12,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2013-12-17,1,0,74.62832509,261.5243789,88.81184597,104.2942066,174.5715558,31.70988614,735.5401985,NA,8,4.95,8,61,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2013-12-18,1,0,86.4115251,241.8802896,78.67043296,79.41688622,183.8958609,42.27224773,712.54724251,NA,7,6.85,8,10,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2013-12-19,1,0,101.5896445,265.1541103,66.42455889,82.33701538,175.6514759,86.53818326,777.69498823,NA,7,7.4,10,63,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2013-12-20,1,0,114.6010013,273.6185414,91.3320661,80.27118618,187.4061246,77.73590787,824.96482745,NA,7,5.2875,10,61,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2013-12-21,1,0,124.5417597,354.0636575,120.9785935,63.25048121,191.0071595,69.92110745,923.76275886,NA,8,6.5625,13,63,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2013-12-22,1,0,41.73004399,463.8121975,145.0783487,57.12011377,236.081351,45.73957532,989.56163028,NA,7,8.1375,12,61,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2013-12-23,0,1,183.6089913,430.9426704,129.1057298,187.4665823,221.057092,42.5151374,1194.6962032,NA,3,5.4875,10,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2013-12-24,0,1,220.3306702,531.7781197,131.0601577,49.89962156,251.5662508,116.6150891,1301.24990906,NA,7,11.4375,18,61,NA,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2013-12-25,0,0,0,0,0,0,0,0,0,NA,6,8.5625,13,21,1,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,1
2013-12-26,0,0,0,0,0,0,0,0,0,NA,6,3.775,6,28,1,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,1
2013-12-27,0,1,152.3674346,433.8897135,155.1196199,83.75915573,270.5713777,87.20299044,1182.91029187,NA,7,5.7625,15,63,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2013-12-28,0,0,0,0,0,0,0,0,0,NA,7,7.0625,9,21,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,1
2013-12-29,0,1,131.267289,510.01507,186.1448738,78.64907224,292.5172663,69.40001326,1267.9935846,NA,7,5.7125,9,63,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2013-12-30,0,1,126.5898446,494.7824207,187.9390168,57.52142122,454.3766842,25.29051331,1346.49990083,NA,4,4.75,11,10,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2013-12-31,0,1,211.3908385,586.1313097,192.1987166,61.46603772,1625.690601,38.73948366,2715.61698718,NA,4,5.0375,7,NA,NA,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2014-01-01,0,0,0,0,0,0,0,0,0,NA,5,4.5125,8,63,1,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,1
2014-01-02,0,1,153.1664922,449.4182193,142.3079707,66.70968586,257.5258944,50.76081337,1119.88907583,NA,7,6.25,9,63,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-01-03,0,1,109.4847635,405.8144782,99.6058148,161.3942052,227.9131588,76.8881502,1081.1005707,NA,7,6.8375,10,63,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-01-04,0,1,116.2505401,408.7629613,176.1041555,66.16568752,262.1791569,43.60516069,1073.06766201,NA,5,6.9375,11,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-01-05,0,1,67.78999095,529.9822665,178.6578563,98.2120988,242.8206223,43.00677021,1160.46960506,NA,7,6.1875,11,63,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-01-06,0,1,146.9110678,299.874481,96.44134222,82.14297011,247.848021,31.03027461,904.24815674,NA,7,7.9125,11,65,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-01-07,0,0,147.5457609,296.5496156,112.9988103,66.0486669,211.3326037,51.74253964,886.21799704,NA,7,10.4375,13,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2014-01-08,0,0,99.90687679,258.4069392,110.9558885,72.38657672,225.8004972,55.64477068,823.10154909,NA,7,8.6375,15,63,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-01-09,0,0,113.5415259,260.4396749,83.99807886,84.51109623,243.430253,48.65393772,834.57456661,NA,7,9.6125,16,61,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-01-10,0,0,119.0555406,286.4827217,95.58155606,201.1915175,218.4971248,37.97758324,958.7860439,NA,7,6.6375,17,61,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-01-11,0,0,127.9598653,384.2298362,135.2976293,66.25996336,255.193769,51.6599611,1020.60102426,NA,7,5.5875,18,63,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-01-12,0,0,83.40174985,582.3540796,219.4512534,74.05754056,268.0812228,32.15645945,1259.50230566,NA,2,5.525,16,21,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-01-13,0,0,103.994035,251.3217526,91.94940271,76.22008293,244.2846908,66.41552206,834.1854861,NA,8,3.1375,10,69,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-01-14,0,0,166.3475328,305.6190396,122.7775868,72.98902231,258.0180709,33.37990441,959.13115682,NA,6,4.225,6,28,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-01-15,0,0,139.0425672,266.6882345,87.36646077,64.69068313,258.9913883,44.40332697,861.18266087,NA,7,3.228571,7,28,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-01-16,0,0,117.7791197,280.2757819,96.86347111,105.6767257,217.5774303,20.6776721,838.85020081,NA,8,2.7375,9,63,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-01-17,0,0,94.79383865,257.7719041,104.9538775,237.8935969,228.6858727,62.58351956,986.68260941,NA,7,6.7375,4,61,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-01-18,0,0,102.6336498,357.4107537,120.949486,152.9562734,296.4581689,50.93732238,1081.34565418,NA,7,5.8875,8,61,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-01-19,0,0,53.00146718,519.7322577,201.9518192,112.8940639,284.6227386,50.38383098,1222.58617756,NA,7,2.8625,19,10,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-01-20,0,0,99.68193636,273.490861,113.2347529,135.0611485,207.2287599,64.0232164,892.72067506,NA,8,0.3875,13,61,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-01-21,0,0,116.7846,259.2721759,77.55535367,140.0503504,211.7860643,31.21118209,836.65972636,NA,7,-0.65,7,77,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-01-22,0,0,102.3444247,241.1234305,92.26418638,118.7298007,235.3465142,108.5772583,898.38561478,NA,8,-3.1125,14,22,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-01-23,0,0,105.7402761,263.9782515,81.10283496,152.7946576,265.9892459,127.8252112,997.43047726,NA,8,-3.1875,11,22,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-01-24,0,0,143.1644487,261.2199624,107.5276067,365.7292643,254.0087861,59.21886309,1190.86893129,NA,2,-5.1625,13,10,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-01-25,0,0,129.0923338,351.2524657,126.5271503,99.6175132,317.2986831,116.9046066,1140.6927527,NA,5,-7.0375,8,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-01-26,0,0,65.48832385,483.6594348,180.1423332,152.3704614,336.2277037,110.4854536,1328.37371055,NA,1,-8.475,10,10,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-01-27,0,0,177.7976393,228.4378109,75.44598597,77.68677097,223.18861,120.9802095,903.53702664,NA,5,0.7,9,69,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-01-28,0,0,63.98447361,297.344059,75.42296193,185.3455072,235.9512272,100.1046626,958.15289154,NA,7,-0.2625,10,10,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-01-29,0,0,75.1156294,230.3059343,68.17854837,174.5570544,217.4952259,50.54437553,816.1967679,NA,7,-5.05,13,77,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-01-30,0,0,140.7941942,268.1872993,79.58369682,198.39494,264.2565853,94.93657723,1046.15329285,NA,7,-4.4875,8,77,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-01-31,0,0,133.303479,286.654899,100.0118179,286.0016356,269.4943649,69.14239516,1144.60859156,NA,8,-3.6875,7,10,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-02-01,0,0,101.9321469,363.4777437,114.4299519,126.5982016,290.1213923,81.52576207,1078.08519847,NA,7,3.225,10,63,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2014-02-02,0,0,76.75749435,556.3410897,227.1559248,115.5534705,411.69346,120.4190345,1507.92047385,NA,0,5.4875,8,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2014-02-03,0,0,154.3231037,348.7717306,90.30293403,85.66742513,270.6076012,102.0311026,1051.70389726,NA,1,3.475,8,10,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2014-02-04,0,0,130.284962,260.4536919,101.0922697,135.8212397,255.0091756,63.954384,946.6157229,NA,5,3.925,6,10,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2014-02-05,0,0,128.5129828,303.8211149,100.2573372,128.2296564,274.3553684,71.69275612,1006.86921582,NA,4,3.675,8,10,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2014-02-06,0,0,93.21457157,281.2713708,91.67276173,135.4394016,258.9174255,170.0323873,1030.5479185,NA,7,7.875,11,20,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2014-02-07,0,0,99.76073561,277.1160528,76.9602994,430.5000892,236.7607818,72.05700802,1193.15496683,NA,7,8.475,15,63,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
