"","Datum","Wochentag","Sonntag","Samstag","Monat","Weihnachtsmarkt","Feiertage","Ferien","Monat_1","Ware_1","Ware_2","Ware_3","Ware_4","Ware_5","Ware_6","Gesamtumsatz","weihnachtsfeiertag_25","weihnachtsfeiertag_26","weihnachtsfeiertag_27","neujahrstage"
"173",2013-12-20,6,0,0,12,1,0,0,0,114.6010013,273.6185414,91.3320661,80.27118618,187.4061246,77.73590787,824.9648275,NA,NA,NA,NA
"174",2013-12-21,7,0,1,12,1,0,0,0,124.5417597,354.0636575,120.9785935,63.25048121,191.0071595,69.92110745,923.7627589,NA,NA,NA,NA
"175",2013-12-22,1,1,0,12,1,0,0,0,41.73004399,463.8121975,145.0783487,57.12011377,236.081351,45.73957532,989.5616303,NA,NA,NA,NA
"176",2013-12-23,2,0,0,12,0,0,1,0,183.6089913,430.9426704,129.1057298,187.4665823,221.057092,42.5151374,1194.696203,NA,NA,NA,NA
"177",2013-12-24,3,0,0,12,0,0,1,0,220.3306702,531.7781197,131.0601577,49.89962156,251.5662508,116.6150891,1301.249909,NA,NA,NA,NA
"178",2013-12-25,4,0,0,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"179",2013-12-26,5,0,0,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"180",2013-12-27,6,0,0,12,0,0,1,0,152.3674346,433.8897135,155.1196199,83.75915573,270.5713777,87.20299044,1182.910292,NA,NA,1,NA
"181",2013-12-28,7,0,1,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",2013-12-29,1,1,0,12,0,0,1,0,131.267289,510.01507,186.1448738,78.64907224,292.5172663,69.40001326,1267.993585,NA,NA,NA,NA
"183",2013-12-30,2,0,0,12,0,0,1,0,126.5898446,494.7824207,187.9390168,57.52142122,454.3766842,25.29051331,1346.499901,NA,NA,NA,NA
"184",2013-12-31,3,0,0,12,0,0,1,0,211.3908385,586.1313097,192.1987166,61.46603772,1625.690601,38.73948366,2715.616987,NA,NA,NA,NA
"185",2014-01-01,4,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"186",2014-01-02,5,0,0,1,0,0,1,0,153.1664922,449.4182193,142.3079707,66.70968586,257.5258944,50.76081337,1119.889076,NA,NA,NA,NA
"187",2014-01-03,6,0,0,1,0,0,1,0,109.4847635,405.8144782,99.6058148,161.3942052,227.9131588,76.8881502,1081.100571,NA,NA,NA,NA
"188",2014-01-04,7,0,1,1,0,0,1,0,116.2505401,408.7629613,176.1041555,66.16568752,262.1791569,43.60516069,1073.067662,NA,NA,NA,NA
"189",2014-01-05,1,1,0,1,0,0,1,0,67.78999095,529.9822665,178.6578563,98.2120988,242.8206223,43.00677021,1160.469605,NA,NA,NA,NA
"190",2014-01-06,2,0,0,1,0,0,1,0,146.9110678,299.874481,96.44134222,82.14297011,247.848021,31.03027461,904.2481567,NA,NA,NA,NA
"191",2014-01-07,3,0,0,1,0,0,0,0,147.5457609,296.5496156,112.9988103,66.0486669,211.3326037,51.74253964,886.217997,NA,NA,NA,NA
"192",2014-01-08,4,0,0,1,0,0,0,0,99.90687679,258.4069392,110.9558885,72.38657672,225.8004972,55.64477068,823.1015491,NA,NA,NA,NA
"193",2014-01-09,5,0,0,1,0,0,0,0,113.5415259,260.4396749,83.99807886,84.51109623,243.430253,48.65393772,834.5745666,NA,NA,NA,NA
"194",2014-01-10,6,0,0,1,0,0,0,0,119.0555406,286.4827217,95.58155606,201.1915175,218.4971248,37.97758324,958.7860439,NA,NA,NA,NA
"195",2014-01-11,7,0,1,1,0,0,0,0,127.9598653,384.2298362,135.2976293,66.25996336,255.193769,51.6599611,1020.601024,NA,NA,NA,NA
"196",2014-01-12,1,1,0,1,0,0,0,0,83.40174985,582.3540796,219.4512534,74.05754056,268.0812228,32.15645945,1259.502306,NA,NA,NA,NA
"197",2014-01-13,2,0,0,1,0,0,0,0,103.994035,251.3217526,91.94940271,76.22008293,244.2846908,66.41552206,834.1854861,NA,NA,NA,NA
"198",2014-01-14,3,0,0,1,0,0,0,0,166.3475328,305.6190396,122.7775868,72.98902231,258.0180709,33.37990441,959.1311568,NA,NA,NA,NA
"199",2014-01-15,4,0,0,1,0,0,0,0,139.0425672,266.6882345,87.36646077,64.69068313,258.9913883,44.40332697,861.1826609,NA,NA,NA,NA
"200",2014-01-16,5,0,0,1,0,0,0,0,117.7791197,280.2757819,96.86347111,105.6767257,217.5774303,20.6776721,838.8502008,NA,NA,NA,NA
"201",2014-01-17,6,0,0,1,0,0,0,0,94.79383865,257.7719041,104.9538775,237.8935969,228.6858727,62.58351956,986.6826094,NA,NA,NA,NA
"202",2014-01-18,7,0,1,1,0,0,0,0,102.6336498,357.4107537,120.949486,152.9562734,296.4581689,50.93732238,1081.345654,NA,NA,NA,NA
"203",2014-01-19,1,1,0,1,0,0,0,0,53.00146718,519.7322577,201.9518192,112.8940639,284.6227386,50.38383098,1222.586178,NA,NA,NA,NA
"204",2014-01-20,2,0,0,1,0,0,0,0,99.68193636,273.490861,113.2347529,135.0611485,207.2287599,64.0232164,892.7206751,NA,NA,NA,NA
"205",2014-01-21,3,0,0,1,0,0,0,0,116.7846,259.2721759,77.55535367,140.0503504,211.7860643,31.21118209,836.6597264,NA,NA,NA,NA
"206",2014-01-22,4,0,0,1,0,0,0,0,102.3444247,241.1234305,92.26418638,118.7298007,235.3465142,108.5772583,898.3856148,NA,NA,NA,NA
"207",2014-01-23,5,0,0,1,0,0,0,0,105.7402761,263.9782515,81.10283496,152.7946576,265.9892459,127.8252112,997.4304773,NA,NA,NA,NA
"208",2014-01-24,6,0,0,1,0,0,0,0,143.1644487,261.2199624,107.5276067,365.7292643,254.0087861,59.21886309,1190.868931,NA,NA,NA,NA
"209",2014-01-25,7,0,1,1,0,0,0,0,129.0923338,351.2524657,126.5271503,99.6175132,317.2986831,116.9046066,1140.692753,NA,NA,NA,NA
"210",2014-01-26,1,1,0,1,0,0,0,0,65.48832385,483.6594348,180.1423332,152.3704614,336.2277037,110.4854536,1328.373711,NA,NA,NA,NA
"211",2014-01-27,2,0,0,1,0,0,0,0,177.7976393,228.4378109,75.44598597,77.68677097,223.18861,120.9802095,903.5370266,NA,NA,NA,NA
"212",2014-01-28,3,0,0,1,0,0,0,0,63.98447361,297.344059,75.42296193,185.3455072,235.9512272,100.1046626,958.1528915,NA,NA,NA,NA
"213",2014-01-29,4,0,0,1,0,0,0,0,75.1156294,230.3059343,68.17854837,174.5570544,217.4952259,50.54437553,816.1967679,NA,NA,NA,NA
"214",2014-01-30,5,0,0,1,0,0,0,0,140.7941942,268.1872993,79.58369682,198.39494,264.2565853,94.93657723,1046.153293,NA,NA,NA,NA
"215",2014-01-31,6,0,0,1,0,0,0,0,133.303479,286.654899,100.0118179,286.0016356,269.4943649,69.14239516,1144.608592,NA,NA,NA,NA
"216",2014-02-01,7,0,1,2,0,0,0,0,101.9321469,363.4777437,114.4299519,126.5982016,290.1213923,81.52576207,1078.085198,NA,NA,NA,NA
"217",2014-02-02,1,1,0,2,0,0,0,0,76.75749435,556.3410897,227.1559248,115.5534705,411.69346,120.4190345,1507.920474,NA,NA,NA,NA
"218",2014-02-03,2,0,0,2,0,0,0,0,154.3231037,348.7717306,90.30293403,85.66742513,270.6076012,102.0311026,1051.703897,NA,NA,NA,NA
"219",2014-02-04,3,0,0,2,0,0,0,0,130.284962,260.4536919,101.0922697,135.8212397,255.0091756,63.954384,946.6157229,NA,NA,NA,NA
"220",2014-02-05,4,0,0,2,0,0,0,0,128.5129828,303.8211149,100.2573372,128.2296564,274.3553684,71.69275612,1006.869216,NA,NA,NA,NA
"221",2014-02-06,5,0,0,2,0,0,0,0,93.21457157,281.2713708,91.67276173,135.4394016,258.9174255,170.0323873,1030.547919,NA,NA,NA,NA
"222",2014-02-07,6,0,0,2,0,0,0,0,99.76073561,277.1160528,76.9602994,430.5000892,236.7607818,72.05700802,1193.154967,NA,NA,NA,NA
"223",2014-02-08,7,0,1,2,0,0,0,0,120.8627398,444.8812041,149.9558025,57.84853861,305.0580897,125.0109606,1203.617335,NA,NA,NA,NA
"224",2014-02-09,1,1,0,2,0,0,0,0,57.00748949,569.839112,160.7617981,84.34892373,363.1207816,94.43153262,1329.509638,NA,NA,NA,NA
"225",2014-02-10,2,0,0,2,0,0,0,0,154.1837433,289.5272309,109.5884239,89.35839515,249.7735153,128.0572084,1020.488517,NA,NA,NA,NA
"226",2014-02-11,3,0,0,2,0,0,0,0,93.60500319,316.5888285,73.98866047,90.81216014,236.7220734,84.5644204,896.2811461,NA,NA,NA,NA
"227",2014-02-12,4,0,0,2,0,0,0,0,165.7383847,304.0044116,66.71278284,69.10882255,264.8170447,76.84511083,947.2265572,NA,NA,NA,NA
"228",2014-02-13,5,0,0,2,0,0,0,0,112.4813027,299.8887512,93.03628568,109.01965,288.0262361,65.11206426,967.5642899,NA,NA,NA,NA
"229",2014-02-14,6,0,0,2,0,0,0,0,127.9223105,313.4180259,94.30201138,107.7744961,321.4019035,74.26743624,1039.086184,NA,NA,NA,NA
"230",2014-02-15,7,0,1,2,0,0,0,0,169.5175288,474.0356384,130.3636324,95.17327544,316.1219661,75.92593896,1261.13798,NA,NA,NA,NA
"231",2014-02-16,1,1,0,2,0,0,0,0,66.14885705,642.2557131,177.1424984,66.74963056,397.8909702,83.19673502,1433.384404,NA,NA,NA,NA
"232",2014-02-17,2,0,0,2,0,0,0,0,139.563932,329.6903662,102.6445979,105.7734464,259.5527879,110.7724385,1047.997569,NA,NA,NA,NA
"233",2014-02-18,3,0,0,2,0,0,0,0,101.1288081,275.5018668,100.9272753,93.89714079,285.6967166,51.74052119,908.8923288,NA,NA,NA,NA
"234",2014-02-19,4,0,0,2,0,0,0,0,139.7129633,317.3005434,70.62490074,87.11354372,244.745194,73.86101976,933.3581649,NA,NA,NA,NA
"235",2014-02-20,5,0,0,2,0,0,0,0,115.4933054,332.2403489,122.10499,123.725264,254.6938226,47.21906961,995.4768005,NA,NA,NA,NA
"236",2014-02-21,6,0,0,2,0,0,0,0,195.7495071,304.683846,108.854132,178.0173748,333.4136451,54.32295956,1175.041465,NA,NA,NA,NA
"237",2014-02-22,7,0,1,2,0,0,0,0,138.3335929,501.2886276,138.6092138,77.00506911,283.8574268,133.4992004,1272.593131,NA,NA,NA,NA
"238",2014-02-23,1,1,0,2,0,0,0,0,79.44222224,711.6086451,193.5544718,96.01141936,394.2400863,39.57753814,1514.434383,NA,NA,NA,NA
"239",2014-02-24,2,0,0,2,0,0,0,0,152.556734,278.2455121,108.4301245,87.58194919,259.0723723,48.89071844,934.7774105,NA,NA,NA,NA
"240",2014-02-25,3,0,0,2,0,0,0,0,115.7419365,261.5186651,108.9394981,86.30426761,255.2185621,25.99822014,853.7211496,NA,NA,NA,NA
"241",2014-02-26,4,0,0,2,0,0,0,0,95.01735661,311.3767042,128.531265,83.09566148,246.4062773,64.6372397,929.0645043,NA,NA,NA,NA
"242",2014-02-27,5,0,0,2,0,0,0,0,142.5990195,300.1683854,124.0461747,101.2366493,258.6295437,23.8681795,950.5479521,NA,NA,NA,NA
"243",2014-02-28,6,0,0,2,0,0,0,0,121.8680732,304.25309,126.3363095,135.2086415,277.7024288,44.02952903,1009.398072,NA,NA,NA,NA
"244",2014-03-01,7,0,1,3,0,0,0,0,140.9685445,463.9317067,198.6902245,60.85389782,356.0784192,37.82680311,1258.349596,NA,NA,NA,NA
"245",2014-03-02,1,1,0,3,0,0,0,0,78.30468793,613.7720727,216.4540793,74.60213484,321.4851501,36.85689237,1341.475017,NA,NA,NA,NA
"246",2014-03-03,2,0,0,3,0,0,0,0,123.816846,340.8437218,135.7017989,62.59252541,292.7279369,28.38209567,984.0649247,NA,NA,NA,NA
"247",2014-03-04,3,0,0,3,0,0,0,0,110.6643793,322.5074074,121.5927121,87.40151989,249.8296865,56.81739752,948.8131027,NA,NA,NA,NA
"248",2014-03-05,4,0,0,3,0,0,0,0,104.0107718,272.380162,118.3082393,76.87690949,252.4444555,39.72537647,863.7459146,NA,NA,NA,NA
"249",2014-03-06,5,0,0,3,0,0,0,0,119.6495704,296.7824466,110.0119782,75.70959017,251.5729089,32.97324707,886.6997413,NA,NA,NA,NA
"250",2014-03-07,6,0,0,3,0,0,0,0,115.2973557,293.2955749,120.373697,122.2180611,211.3660121,44.78240942,907.3331102,NA,NA,NA,NA
"251",2014-03-08,7,0,1,3,0,0,0,0,116.6799033,478.5002237,188.5148754,63.12588268,265.9589117,37.74277451,1150.522571,NA,NA,NA,NA
"252",2014-03-09,1,1,0,3,0,0,0,0,92.61853966,620.7133937,200.5150944,61.77967828,354.983558,43.44165755,1374.051922,NA,NA,NA,NA
"253",2014-03-10,2,0,0,3,0,0,0,0,150.5168912,317.3787021,112.7940996,85.5428446,194.3663282,46.39628677,906.9951525,NA,NA,NA,NA
"254",2014-03-11,3,0,0,3,0,0,0,0,151.2211688,264.3774673,118.4366434,86.75533241,257.8692231,53.33129981,931.9911348,NA,NA,NA,NA
"255",2014-03-12,4,0,0,3,0,0,0,0,91.04741585,275.5521753,116.9290794,63.71822488,271.2824053,7.05120101,825.5805017,NA,NA,NA,NA
"256",2014-03-13,5,0,0,3,0,0,0,0,141.4003697,322.8654346,112.9057364,78.24721542,231.6831869,48.60216598,935.704109,NA,NA,NA,NA
"257",2014-03-14,6,0,0,3,0,0,0,0,123.9120837,309.2674721,124.4581186,114.2151693,250.2929644,28.01121479,950.1570229,NA,NA,NA,NA
"258",2014-03-15,7,0,1,3,0,0,0,0,137.6839424,426.5289466,193.4905372,79.36064143,280.9236157,34.6546097,1152.642293,NA,NA,NA,NA
"259",2014-03-16,1,1,0,3,0,0,0,0,67.16757937,427.3809445,111.8222633,95.66438161,214.9839846,32.36298452,949.3821379,NA,NA,NA,NA
"260",2014-03-17,2,0,0,3,0,0,0,0,141.5479055,283.8285275,124.5971662,61.03927364,219.6971752,50.88839912,881.5984472,NA,NA,NA,NA
"261",2014-03-18,3,0,0,3,0,0,0,0,88.22504445,286.0187935,101.8170316,59.60915172,270.9771766,33.75573032,840.4029282,NA,NA,NA,NA
"262",2014-03-19,4,0,0,3,0,0,0,0,99.68458239,287.6015548,123.1000771,86.35165556,209.1546062,52.54639293,858.438869,NA,NA,NA,NA
"263",2014-03-20,5,0,0,3,0,0,0,0,128.1382321,297.3358577,134.1210556,77.07068313,277.2533309,32.34711097,946.2662704,NA,NA,NA,NA
"264",2014-03-21,6,0,0,3,0,0,0,0,104.8547457,316.0806284,116.3840108,145.5434996,239.8042466,19.2822513,941.9493824,NA,NA,NA,NA
"265",2014-03-22,7,0,1,3,0,0,0,0,130.8519016,497.9584168,219.4031586,67.16881793,299.7530275,79.71932596,1294.854648,NA,NA,NA,NA
"266",2014-03-23,1,1,0,3,0,0,0,0,71.12844782,492.856825,161.390262,89.25449999,247.3572679,99.53848986,1161.525793,NA,NA,NA,NA
"267",2014-03-24,2,0,0,3,0,0,0,0,174.6423382,326.2670416,136.2545404,96.41186111,242.7010951,74.64092747,1050.917804,NA,NA,NA,NA
"268",2014-03-25,3,0,0,3,0,0,0,0,130.8283949,327.0705937,101.6271438,72.23963318,242.5828231,69.62179281,943.9703815,NA,NA,NA,NA
"269",2014-03-26,4,0,0,3,0,0,0,0,164.0737099,316.014622,102.5145883,58.9219511,274.4994421,66.10806726,982.1323807,NA,NA,NA,NA
"270",2014-03-27,5,0,0,3,0,0,0,0,217.5957073,384.8269565,106.4992306,54.52801483,270.9726843,100.8016227,1135.224216,NA,NA,NA,NA
"271",2014-03-28,6,0,0,3,0,0,0,0,210.3645891,373.1938924,132.8392811,138.4256939,333.1419693,148.3181039,1336.28353,NA,NA,NA,NA
"272",2014-03-29,7,0,1,3,0,0,0,0,201.442576,600.6363303,197.333675,55.45087242,422.2934481,112.9381762,1590.095078,NA,NA,NA,NA
"273",2014-03-30,1,1,0,3,0,0,0,0,77.07187295,541.041022,158.4017539,85.70528524,322.4507822,73.50445348,1258.17517,NA,NA,NA,NA
"274",2014-03-31,2,0,0,3,0,0,0,0,165.7820836,340.5193599,122.1580564,80.98773292,284.9165612,79.60040756,1073.964202,NA,NA,NA,NA
"275",2014-04-01,3,0,0,4,0,0,0,0,143.934572,344.3470417,136.7579397,81.81808145,211.2135328,117.5200228,1035.59119,NA,NA,NA,NA
"276",2014-04-02,4,0,0,4,0,0,0,0,145.7937685,357.4018891,122.2743993,189.5486176,251.7222881,123.2244646,1189.965427,NA,NA,NA,NA
"277",2014-04-03,5,0,0,4,0,0,0,0,199.3342138,338.6914569,134.0558606,89.00747374,272.475241,79.86808876,1113.432335,NA,NA,NA,NA
"278",2014-04-04,6,0,0,4,0,0,0,0,149.0948698,348.498255,115.5577707,67.17128507,319.8887378,109.9334467,1110.144365,NA,NA,NA,NA
"279",2014-04-05,7,0,1,4,0,0,0,0,166.3666515,524.0654791,192.6934548,61.17657744,322.4719715,85.87056833,1352.644703,NA,NA,NA,NA
"280",2014-04-06,1,1,0,4,0,0,0,0,79.46569895,577.2824747,179.5992429,53.15708263,359.2855033,109.5926753,1358.382678,NA,NA,NA,NA
"281",2014-04-07,2,0,0,4,0,0,0,0,175.8630885,357.6299465,177.9970973,72.11853985,310.0634629,94.1497661,1187.821901,NA,NA,NA,NA
"282",2014-04-08,3,0,0,4,0,0,0,0,104.7112618,353.5235296,147.6399986,112.4957455,290.1836097,81.53803045,1090.092176,NA,NA,NA,NA
"283",2014-04-09,4,0,0,4,0,0,0,0,168.9455824,366.1002318,162.7588011,77.36384844,271.0990075,128.4701881,1174.737659,NA,NA,NA,NA
"284",2014-04-10,5,0,0,4,0,0,0,0,153.6899131,362.3072963,139.4436742,65.38477469,296.2725799,63.61214263,1080.710381,NA,NA,NA,NA
"285",2014-04-11,6,0,0,4,0,0,0,0,150.1979745,375.8379495,141.6859135,51.05628933,277.160414,63.51131052,1059.449851,NA,NA,NA,NA
"286",2014-04-12,7,0,1,4,0,0,0,0,230.4191284,574.5264307,241.8498224,77.61450569,450.6993371,93.52023429,1668.629459,NA,NA,NA,NA
"287",2014-04-13,1,1,0,4,0,0,0,0,106.971752,631.4758009,198.0330882,293.1093983,381.8005882,105.3087246,1716.699352,NA,NA,NA,NA
"288",2014-04-14,2,0,0,4,0,0,0,0,126.4121242,407.6964726,156.1059823,87.86225071,279.3269428,91.58366909,1148.987442,NA,NA,NA,NA
"289",2014-04-15,3,0,0,4,0,0,0,0,109.4725486,460.8010745,190.120642,92.49369719,335.143031,78.4614876,1266.492481,NA,NA,NA,NA
"290",2014-04-16,4,0,0,4,0,0,1,0,110.6470419,439.8763719,198.9699505,82.1783266,297.5364913,67.80944253,1197.017625,NA,NA,NA,NA
"291",2014-04-17,5,0,0,4,0,0,1,0,259.250122,562.2818135,214.3834809,66.01617434,427.1070333,65.26646839,1594.305092,NA,NA,NA,NA
"292",2014-04-18,6,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"293",2014-04-19,7,0,1,4,0,0,1,0,290.4289567,701.5067928,273.4919378,104.0941633,424.763063,87.47122831,1881.756142,NA,NA,NA,NA
"294",2014-04-20,1,1,0,4,0,0,1,0,57.75091892,670.0204969,274.1822995,147.8819054,378.7649588,71.91165227,1600.512232,NA,NA,NA,NA
"295",2014-04-21,2,0,0,4,0,1,1,0,109.4311794,683.7848828,298.187239,67.49554345,243.108242,84.06222265,1486.069309,NA,NA,NA,NA
"296",2014-04-22,3,0,0,4,0,0,1,0,169.196248,460.8751181,182.9838485,101.2140696,238.3039007,60.98196877,1213.555154,NA,NA,NA,NA
"297",2014-04-23,4,0,0,4,0,0,1,0,162.980102,465.5887749,183.5396919,41.41230642,239.0662953,34.97264391,1127.559814,NA,NA,NA,NA
"298",2014-04-24,5,0,0,4,0,0,1,0,155.3387806,417.1939796,167.0842471,63.51012905,277.907421,17.13495295,1098.16951,NA,NA,NA,NA
"299",2014-04-25,6,0,0,4,0,0,1,0,103.6203959,456.4293965,166.5593131,85.48076798,289.3687855,36.85885963,1138.317519,NA,NA,NA,NA
"300",2014-04-26,7,0,1,4,0,0,1,0,143.988134,586.9984276,199.6262054,50.36601011,302.8620501,21.7657392,1305.606566,NA,NA,NA,NA
"301",2014-04-27,1,1,0,4,0,0,1,0,67.57912698,584.5775497,195.5016103,149.2440784,249.3010475,45.37601296,1291.579426,NA,NA,NA,NA
"302",2014-04-28,2,0,0,4,0,0,1,0,142.899118,406.09716,134.8550021,83.96818236,204.9612911,47.84142561,1020.622179,NA,NA,NA,NA
"303",2014-04-29,3,0,0,4,0,0,1,0,145.3823733,426.6340454,152.0255026,94.57376404,287.3612433,43.51630804,1149.493237,NA,NA,NA,NA
"304",2014-04-30,4,0,0,4,0,0,1,0,168.4475834,440.7827839,154.4346452,48.21082854,324.6925367,34.38089082,1170.949269,NA,NA,NA,NA
"305",2014-05-01,5,0,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"306",2014-05-02,6,0,0,5,0,0,1,0,194.8773005,506.7736099,183.8458984,77.55432024,345.1884428,71.21749244,1379.457064,NA,NA,NA,NA
"307",2014-05-03,7,0,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"308",2014-05-04,1,1,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"309",2014-05-05,2,0,0,5,0,0,0,0,344.7124274,1203.43113,565.9416794,50.80089948,749.2187092,28.14984921,2942.254695,NA,NA,NA,NA
"310",2014-05-06,3,0,0,5,0,0,0,0,117.6343646,350.1074343,113.6296638,66.43061173,265.0235926,50.3603491,963.1860161,NA,NA,NA,NA
"311",2014-05-07,4,0,0,5,0,0,0,0,90.04593921,315.8906951,91.0872707,114.943973,206.3722944,63.28170851,881.6218809,NA,NA,NA,NA
"312",2014-05-08,5,0,0,5,0,0,0,0,149.2991333,366.1450783,123.7766737,91.04571101,266.2400376,33.19543154,1029.702065,NA,NA,NA,NA
"313",2014-05-09,6,0,0,5,0,0,0,0,93.41168225,324.8600775,145.8941576,84.62805614,275.2588374,48.16249441,972.2153053,NA,NA,NA,NA
"314",2014-05-10,7,0,1,5,0,0,0,0,123.7246746,478.6170661,166.3293415,152.7097029,335.9387471,48.82944426,1306.148976,NA,NA,NA,NA
"315",2014-05-11,1,1,0,5,0,0,0,0,61.00658246,460.6825123,160.1912034,57.24540614,361.9699601,53.80807871,1154.903743,NA,NA,NA,NA
"316",2014-05-12,2,0,0,5,0,0,0,0,117.6372449,328.9273327,123.8355173,68.1643312,228.7024801,84.94523792,952.2121441,NA,NA,NA,NA
"317",2014-05-13,3,0,0,5,0,0,0,0,140.0362819,297.9998145,118.9760129,129.4189037,284.6563644,62.80233525,1033.889713,NA,NA,NA,NA
"318",2014-05-14,4,0,0,5,0,0,0,0,107.2997839,314.9535976,127.4839302,65.73634888,264.5024923,60.7812655,940.7574184,NA,NA,NA,NA
"319",2014-05-15,5,0,0,5,0,0,0,0,123.833393,352.4181955,124.6389318,62.39036611,264.7700921,90.99228751,1019.043266,NA,NA,NA,NA
"320",2014-05-16,6,0,0,5,0,0,0,0,182.2473317,422.284931,161.9472762,53.23087697,373.755034,85.92344539,1279.388895,NA,NA,NA,NA
"321",2014-05-17,7,0,1,5,0,0,0,0,128.4054824,507.8501008,225.1488915,76.21355882,423.0725042,89.09970912,1449.790247,NA,NA,NA,NA
"322",2014-05-18,1,1,0,5,0,0,0,0,94.92657189,598.0670116,209.6151263,79.71884442,381.7428386,88.97271889,1453.043112,NA,NA,NA,NA
"323",2014-05-19,2,0,0,5,0,0,0,0,108.1840395,385.8304275,132.9918067,104.4535623,229.43362,101.8602299,1062.753686,NA,NA,NA,NA
"324",2014-05-20,3,0,0,5,0,0,0,0,112.7795619,345.5261737,142.2828528,143.9778988,263.7276115,61.4115488,1069.705648,NA,NA,NA,NA
"325",2014-05-21,4,0,0,5,0,0,0,0,123.7544398,356.7272308,134.1079236,70.20992747,227.2567782,65.20224695,977.2585468,NA,NA,NA,NA
"326",2014-05-22,5,0,0,5,0,0,0,0,116.3680353,402.5431784,105.9858852,83.65813892,222.8071756,47.53682656,978.89924,NA,NA,NA,NA
"327",2014-05-23,6,0,0,5,0,0,0,0,129.7533868,410.1667859,157.5338198,37.4555595,284.8176017,67.35752662,1087.08468,NA,NA,NA,NA
"328",2014-05-24,7,0,1,5,0,0,0,0,117.2231212,524.5122853,196.118994,75.44967234,320.5321383,119.6327661,1353.468977,NA,NA,NA,NA
"329",2014-05-25,1,1,0,5,0,0,0,0,85.75022163,597.0472166,216.6407105,63.83727623,288.49867,88.84522773,1340.619323,NA,NA,NA,NA
"330",2014-05-26,2,0,0,5,0,0,0,0,117.2653845,387.7892042,138.5562657,113.1981699,234.8304212,75.75567812,1067.395124,NA,NA,NA,NA
"331",2014-05-27,3,0,0,5,0,0,0,0,114.8503436,424.223658,142.3455219,81.5364761,280.0874419,153.3111996,1196.354641,NA,NA,NA,NA
"332",2014-05-28,4,0,0,5,0,0,0,0,190.5531845,440.7533843,196.5349299,57.12451296,317.6656357,62.18223813,1264.813885,NA,NA,NA,NA
"333",2014-05-29,5,0,0,5,0,1,1,0,85.87984842,670.0641741,254.2950741,58.75893601,429.2564489,75.08262102,1573.337103,NA,NA,NA,NA
"334",2014-05-30,6,0,0,5,0,0,0,0,187.2390064,543.7342821,264.0365888,88.18597441,388.3183791,56.74013349,1528.254364,NA,NA,NA,NA
"335",2014-05-31,7,0,1,5,0,0,0,0,171.3475248,616.2459155,292.1415937,53.18008325,382.0444054,130.2098904,1645.169413,NA,NA,NA,NA
"336",2014-06-01,1,1,0,6,0,0,0,0,93.40270921,676.0635885,238.1476674,55.37843591,276.8903368,127.1898085,1467.072546,NA,NA,NA,NA
"337",2014-06-02,2,0,0,6,0,0,0,0,199.7231606,441.0526648,142.0684467,112.8784643,292.066999,103.7624335,1291.552169,NA,NA,NA,NA
"338",2014-06-03,3,0,0,6,0,0,0,0,142.5380257,416.9468088,161.4713947,89.112531,245.2121484,142.5598898,1197.840798,NA,NA,NA,NA
"339",2014-06-04,4,0,0,6,0,0,0,0,137.3974707,415.711171,140.5657211,80.68144375,268.2641304,65.89642588,1108.516363,NA,NA,NA,NA
"340",2014-06-05,5,0,0,6,0,0,0,0,194.6042412,390.5757732,151.313296,74.42740806,309.6531259,66.26298895,1186.836833,NA,NA,NA,NA
"341",2014-06-06,6,0,0,6,0,0,0,0,181.6423047,428.9534433,169.4728349,84.81554383,281.2280677,78.96847037,1225.080665,NA,NA,NA,NA
"342",2014-06-07,7,0,1,6,0,0,0,0,199.2828266,753.4435382,294.1929565,65.08788661,442.520093,103.0490075,1857.576308,NA,NA,NA,NA
"343",2014-06-08,1,1,0,6,0,0,0,0,116.1341026,681.1866407,280.5333512,105.3359923,386.9748069,78.00075105,1648.165645,NA,NA,NA,NA
"344",2014-06-09,2,0,0,6,0,1,0,0,110.8382688,808.1267807,304.4636793,139.6877622,438.3052404,42.65823329,1844.079965,NA,NA,NA,NA
"345",2014-06-10,3,0,0,6,0,0,0,0,183.9187548,481.2506141,171.1613658,79.38803249,255.648794,105.9465754,1277.314137,NA,NA,NA,NA
"346",2014-06-11,4,0,0,6,0,0,0,0,149.4465447,400.748049,178.1356232,70.9302793,294.969897,55.81270079,1150.043094,NA,NA,NA,NA
"347",2014-06-12,5,0,0,6,0,0,0,0,139.8287288,430.9237553,169.7396007,72.3068065,282.8922389,86.1903422,1181.881472,NA,NA,NA,NA
